交易时间,公众账号ID,商户号,子商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,总金额,企业红包金额,微信退款单号,商户退款单号,退款金额,企业红包退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率
`2016-05-01 00:37:53,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006312001201605015389557422,`2016050100374607883,`oJv3bwijeszVIunuluIEZc8KHJW4,`JSAPI,`SUCCESS,`HNNX_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:38:46,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006332001201605015389561066,`2016050100384007888,`oJv3bwut-C34MCgEsWYjhh1s3Hgw,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:42:39,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002932001201605015389585388,`2016050100423207899,`oJv3bwvnSLutcn9x0NkpOS_xrth0,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:43:41,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004652001201605015389594966,`2016050100433307903,`oJv3bwt9LM_tHjHUpIl0r6hgLJKk,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 00:44:03,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002762001201605015389600487,`2016050100435507905,`oJv3bwuMr0etuPqHmVI7eJTDQmT8,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:45:02,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000532001201605015389604192,`2016050100445507912,`oJv3bwia4ccMYgvsnVinWsV-ilhs,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:44:39,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005102001201605015389606471,`2016050100442607908,`oJv3bwrS5r-sSaGTCy2t_p1-cgOo,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:45:02,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002792001201605015389606962,`2016050100445707913,`oJv3bwuO09kqkvlqXkzi5SIKDksU,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:45:56,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004602001201605015389616601,`2016050100454707917,`oJv3bwlUjgq2NSu-7mpEqAdpkK2I,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:46:05,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008442001201605015389617022,`2016050100455407918,`oJv3bwjWxqavu5IxGtmrL-DugPok,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:46:34,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002972001201605015389619041,`2016050100462307922,`oJv3bwujJeWaZVG5OHc5VXZgh9E4,`JSAPI,`SUCCESS,`BOC_CREDIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:46:53,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004392001201605015389620870,`2016050100464707923,`oJv3bwr0nnQpwiv8-6eMd-NKi3y0,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 00:47:13,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003512001201605015389622107,`2016050100470807924,`oJv3bwhD0l98kl8YqYZr76yjXW2g,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:47:46,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000492001201605015389625727,`2016050100474107925,`oJv3bwukDiKxyZm4cCG3vdZW5BzA,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:49:07,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008412001201605015389631989,`2016050100485907929,`oJv3bwohtTwrmq4kcFuxt_0r7zvU,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:49:12,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008202001201605015389633571,`2016050100490707930,`oJv3bwl1XuqFJjxKkUPV2LRTgeMQ,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:49:06,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003692001201605015389635882,`2016050100485607927,`oJv3bwsC0UpY-v1ZvGnrtNNzB9wo,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:49:34,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003002001201605015389643226,`2016050100492707933,`oJv3bwi1gWxduU-fvkguF8oYMtnY,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:50:24,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008912001201605015389644891,`2016050100501707937,`oJv3bwkGL-VDyNpig38l0NLf_pG0,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:51:57,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009802001201605015389658065,`2016050100514707943,`oJv3bwkZygwhlH98q8xmN7iM2h2A,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:52:31,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003042001201605015389662076,`2016050100522507946,`oJv3bwj6xBg32Um-myH7rBY5kKa8,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:54:04,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009322001201605015389668562,`2016050100535807949,`oJv3bwouj_SlQUYfbhYhbDNUA-C4,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:58:25,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006112001201605015389704645,`2016050100581707959,`oJv3bwsMDHVAQhGS7XUdw0azyicY,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 00:59:11,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006512001201605015389706716,`2016050100590507960,`oJv3bwksss-LnV7oalm28jlZdEi0,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:00:34,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007312001201605015389717088,`2016050101002207962,`oJv3bwmyFla8MwQ7udCfNSOhUlSg,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:01:22,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007282001201605015389721506,`2016050101011607966,`oJv3bwgMtsuRuh3jCEM9RhSm1ZV4,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:01:15,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008562001201605015389721688,`2016050101010807964,`oJv3bwl48ejapEMctnQa67UmFas8,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:02:43,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009052001201605015389725567,`2016050101023707968,`oJv3bwsiCPpksTpBsh3B7A9Kr6N8,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 01:03:27,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009122001201605015389732317,`2016050101032007970,`oJv3bwhp8k5vAn4juAQyWLVRhKoA,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:03:35,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006582001201605015389733295,`2016050101032907971,`oJv3bwjlxK0iEsLLy-zGVGK62s8A,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:03:53,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009072001201605015389738428,`2016050101034907972,`oJv3bwnP_lJckdA8Z96I0BAE5iMQ,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:10:03,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005352001201605015389776224,`2016050101095707981,`oJv3bwkk4R4OfFov5tgDQbW3wVMY,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:13:32,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004872001201605015389792380,`2016050101131607986,`oJv3bwvYJTulzaFc7RlLN_xR665I,`JSAPI,`SUCCESS,`LZB_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:12:41,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006362001201605015389792442,`2016050101123207985,`oJv3bwvtzmDBNz0SqQQ7VmMgMRMs,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:15:35,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008392001201605015389802754,`2016050101152307995,`oJv3bwgbkmn55Vmu8EAsP7aWiOQ8,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:15:24,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007902001201605015389804483,`2016050101151907994,`oJv3bwoDbPwLkU5XKTyEYuLC_HwI,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 01:16:17,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009322001201605015389804985,`2016050101161207999,`oJv3bwnohD7fruJZJcOI69bXK7LE,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:18:05,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000052001201605015389820866,`2016050101174808000,`oJv3bwuMYxcnI2SkmMspcE1FFlL8,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:19:49,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009452001201605015389831838,`2016050101193808004,`oJv3bwgAzUoMOGXjVHZ40-uMoKl0,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:22:18,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006712001201605015389844707,`2016050101221108010,`oJv3bwsaqYD_A1NRrAL3xFafQtks,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:24:32,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001832001201605015389857814,`2016050101242208019,`oJv3bwsM9c_9nhtb9n0RBFB_WTP4,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:25:52,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009902001201605015389858925,`2016050101254108026,`oJv3bwkgORE7Amk7wQHGGZHHv3SI,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:26:00,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009022001201605015389862832,`2016050101253508025,`oJv3bwuTVhLnhVGjxbcl3WA9aYUQ,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:27:44,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009952001201605015389868332,`2016050101273608030,`oJv3bwgO-ugIcoXgsiofAz4qb5DE,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:30:41,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009962001201605015389879771,`2016050101303308040,`oJv3bwrzsUXH1oEN9oSklWy8TLls,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:30:41,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004332001201605015389888024,`2016050101303408041,`oJv3bwutEY5jXOcaXsPG-OY2HdEs,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 01:33:02,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001072001201605015389898295,`2016050101325508048,`oJv3bwsXTNVEniSB0Q01NQAm03JA,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 01:34:30,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000692001201605015389904668,`2016050101341608049,`oJv3bwrSuoigHJHYXkjYK2qFWcEc,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:35:51,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006432001201605015389912500,`2016050101354308052,`oJv3bwtgOLgyv7XOql7S1OlU0Pdg,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:36:36,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004202001201605015389916914,`2016050101362408055,`oJv3bwmqFSUvrauYy1RIszB6CzMI,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:37:26,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003572001201605015389924436,`2016050101371908057,`oJv3bwn8XJPWqLkN0WqOsxWMmzmM,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:39:48,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000992001201605015389937837,`2016050101394208062,`oJv3bwtzJd1iRQRiseTitgRijdwY,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:43:35,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001532001201605015389952656,`2016050101432808068,`oJv3bwq12EgvpSF_vDsFRD12yVjI,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:43:30,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007652001201605015389953254,`2016050101432408067,`oJv3bwhx8Q8zyFZmVYbQwgKR5c3s,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:44:35,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008942001201605015389953961,`2016050101442608072,`oJv3bwsbNSCGY0vAjEly2QB-cc1E,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 01:44:21,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005762001201605015389957641,`2016050101441308071,`oJv3bwgH1joHUrBTfLtuE6G1F2Ss,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:45:53,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001972001201605015389959165,`2016050101453508074,`oJv3bwlsciRvubXViYT09NSy0bUo,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:48:09,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4010142001201605015389972063,`2016050101480308078,`oJv3bwj2MhlBqk59tQvWvjC1WU1A,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】Yes or No 2.5,`paytest,`0.04000,`2.00%
`2016-05-01 01:50:36,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001492001201605015389980056,`2016050101500808081,`oJv3bwjzgRsfBZ5UI7kzWfxgr1Nc,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:50:53,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004652001201605015389983827,`2016050101504608083,`oJv3bwt9LM_tHjHUpIl0r6hgLJKk,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:52:24,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003472001201605015389984585,`2016050101521708086,`oJv3bwm61qXvrqX4uSwqMBIDSy_M,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:54:13,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003532001201605015389996290,`2016050101540508092,`oJv3bwqr-mrCuN1HpPzGRWd-Uuo0,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:54:10,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004442001201605015389997231,`2016050101535008091,`oJv3bwo7Gr-b8m64VEH6poZBYu7c,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:57:21,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000722001201605015390003982,`2016050101571308097,`oJv3bwkJWAjBTL6H1dYJs8FvojqA,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】Yes or No 2.5,`paytest,`0.04000,`2.00%
`2016-05-01 01:56:25,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006842001201605015390005478,`2016050101561508096,`oJv3bwjDY83VfDnaqbc8-UC7_Efs,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 01:59:07,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005762001201605015390013909,`2016050101590008098,`oJv3bwl_cEd2-q61aWBapm_3Tjg8,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 02:01:24,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4010222001201605015390024620,`2016050102011708102,`oJv3bwleiqCRZfDrm66lN1K5J7zE,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】Yes or No 2.5,`paytest,`0.04000,`2.00%
`2016-05-01 02:01:58,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000742001201605015390025047,`2016050102015108104,`oJv3bwkB3AqGY07pbsXat3q9Z6Rc,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 02:02:56,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006242001201605015390026541,`2016050102025008110,`oJv3bwpTsqurhwbSM81Zm4_w8gVs,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 02:02:57,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008612001201605015390029465,`2016050102024808109,`oJv3bwnqFx2gyS5caYOJKP-YMd-Y,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 02:03:18,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007912001201605015390030883,`2016050102031108112,`oJv3bwqMgv851zY-JCLTIDmfDL3w,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 02:04:38,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003342001201605015390030992,`2016050102040508116,`oJv3bwhI4_qZzcnAY5NU598xy5aw,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 02:03:25,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008882001201605015390032231,`2016050102031808113,`oJv3bwn_g25dUc--q9Tx22qWV_p0,`JSAPI,`SUCCESS,`CMB_DEBIT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】Yes or No 2.5,`paytest,`0.04000,`2.00%
`2016-05-01 02:07:40,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001692001201605015390050808,`2016050102073008119,`oJv3bwijtlbYJ8VcOoii06y0eifE,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 02:09:04,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008892001201605015390055811,`2016050102085708122,`oJv3bwgxMC0q0xqb6fF9uBWOSbAY,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】Yes or No 2.5,`paytest,`0.04000,`2.00%
`2016-05-01 02:10:19,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006982001201605015390060231,`2016050102100608124,`oJv3bwmKr0m_bXR3yQlvdnXduyNg,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 02:10:55,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006862001201605015390062073,`2016050102104808125,`oJv3bwql3pexuYhpzpzJrKCW1Uus,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
